,0
133728573,3
-900254418,3
-1332998408,3
-1928431907,3
-153293167,3
-850213739,3
1233631689,3
-573473271,3
-798616552,3
1006494555,3
-1524912950,3
-953897713,3
-54944193,3
-1426244100,3
-1006195475,3
-898038619,3
945201416,3
-1582548847,3
292655778,3
751628401,3
908581943,3
1324531015,3
-1296250721,3
-71903669,3
-1642580390,3
-1834984337,3
1801076512,3
-1609036269,3
518368838,3
-2088663336,3
656417447,3
-463083920,3
-1468175775,3
43337027,3
-1620858927,3
297057532,3
1646136171,3
-1257487119,3
-507417974,3
1274409334,3
-58999497,3
-1000163933,3
1127597186,3
478839344,3
-525784351,3
9772353,3
-251284328,3
198965040,3
-1035578277,3
1735500251,3
1751562426,3
-675320233,3
-1219880765,3
-523017855,3
1040294948,3
1273001816,3
1475901550,3
1501353868,3
1716238632,3
746180763,3
-1486436009,3
-506555397,3
-419970927,3
-617608579,3
-114433192,3
1417400514,3
604169859,3
-1892843710,3
1280476880,3
503719119,3
-1959404164,3
834523922,3
1056751866,3
-1999544293,3
2003370955,3
-712272057,3
545258727,3
-251815586,3
2125629944,3
-918418464,3
408394107,3
-1043550929,3
-1644898404,3
1820919705,3
75630900,3
-323058604,3
1707124495,3
580139239,3
1263862930,3
190405255,3
-1875036466,3
-763341689,3
-232151955,3
-1459502198,3
-236492614,3
2015874361,3
-1380261039,3
1102720279,3
1572435592,3
-747941330,3
-1433452359,3
75352963,3
-1118901799,3
-307676825,3
1326362565,3
614284094,3
-509279763,3
7299161,3
1676394699,3
1123892524,3
1092657390,3
307974438,3
-1937368274,3
-156431579,3
1542960126,3
-846623873,3
-1149759197,3
-1375984427,3
-1344270812,3
-243935748,3
-2037049,3
426501294,3
2146220248,3
-1441508662,3
1819608483,3
-1632196273,3
1183317107,3
985042004,3
1561030456,3
483637536,3
-1182997236,3
-1515547364,3
461451114,3
1195134761,3
-1269521515,3
1710681715,3
87318376,3
584521023,3
2104829577,3
1031888632,3
755393882,3
1325883879,3
-1305509488,3
-731923675,3
1795748475,3
921787089,3
300450417,3
-1704820874,3
1158510717,3
1368800107,3
-246571549,3
68774412,3
-228781696,3
-952724559,3
-1453633693,3
-1698828037,3
-949336466,3
-1160068042,3
706012706,3
-675388242,3
-97883123,3
1348144623,3
30877659,3
1859368330,3
1829886036,3
1349460317,3
-1923367642,3
1403176250,3
-1235957745,3
1707403531,3
130708299,3
898718766,3
-1488532177,3
-1386267629,3
-1368746138,3
1108434318,3
-1342359131,3
-1565109034,3
1917040871,3
-95179451,3
2050024544,3
1322609043,3
-1260694135,3
1097904409,3
103866983,3
1154295620,3
-1279120577,3
-556233457,3
392813402,3
-467002117,3
1816470877,3
371241891,3
-1715527991,3
1582978222,3
1675365957,3
180974041,3
415340457,3
-1855503831,3
1172187860,3
-1999598822,3
-1701599509,3
1547268688,3
1571382656,3
-1645160988,3
-1171134803,3
2044444137,3
793077679,3
1225202293,3
1286415281,3
-904027646,3
-688581292,3
-1404827227,3
-1140955620,3
-1978169992,3
-387692761,3
2010873743,3
1360839444,3
-1769426841,3
-1099930150,3
-771407743,3
276491999,3
-1909188840,3
-807602498,3
-11723717,3
-821373198,3
-302496687,3
1752227296,3
995085009,3
-889359531,3
-2020649663,3
-274687648,3
286518154,3
-896158245,3
1239880933,3
-299223683,3
-1330322755,3
67415269,3
350765927,3
29657002,3
1522778884,3
987463104,3
-1285856403,3
-1253599024,3
-324847674,3
215726970,3
697626350,3
-181673696,3
1819998545,3
-380192471,3
1839462660,3
-1210586429,3
-1129436329,3
700383531,3
-1022837327,3
-1953939020,3
688147803,3
-1656858877,3
557090997,3
-47739056,3
-799435445,3
-1923370237,3
1001983325,3
1837750174,3
643692110,3
1225894203,3
2144303170,3
-475296117,3
2090623868,3
-1095242741,3
1770431720,3
-1909977515,3
-593297565,3
-2073353247,3
-1789475795,3
238785354,3
629154232,3
-1701579670,3
1796516863,3
-1997278673,3
1587301178,3
1825854215,3
953212726,3
167063429,3
158600734,3
-964729773,3
2000940871,3
-1963419339,3
156797391,3
-1868622823,3
-924975238,3
-1970385631,3
125391286,3
-1731408259,3
-1833746218,3
1698690543,3
-1375154306,3
-215602924,3
1753736505,3
939614562,3
1154465682,3
1974268712,3
-786642394,3
1451737522,3
1612130812,3
-1065103575,3
780177087,3
708482905,3
-1494797003,3
1306657634,3
1621300264,3
-905365532,3
-200002010,3
-555769103,3
880270859,3
-1006668498,3
895526413,3
1768671809,3
898015557,3
1323243476,3
1861770278,3
651416659,3
1753857163,3
1051869738,3
-472618336,3
-1509378821,3
-1879462567,3
-928205562,3
788129117,3
1496084445,3
-1573780692,3
1901322072,3
-955040964,3
-443986164,3
226443100,3
-791270270,3
1270491429,3
621721886,3
1047439844,3
-1830268470,3
1458886527,3
-146198312,3
1288673927,3
-429022963,3
-436041671,3
1381512169,3
-765685376,3
1131433074,3
-1264632427,3
1562245922,3
1981077376,3
-1295068851,3
-1431699337,3
1179792640,3
682568798,3
-1248284804,3
1625403380,3
-65755994,3
-366479799,3
-169537624,3
242558364,3
176299861,3
537175235,3
902999570,3
-466609559,3
606868060,3
-589647759,3
-842426464,3
1787828393,3
1357884724,3
-1915886037,3
-449380283,3
-1441050373,3
-2088416704,3
973281276,3
-570602411,3
847350790,3
1246378543,3
-1369498780,3
1280913143,3
-413761486,3
1387275674,3
804399108,3
1469533466,3
-810924262,3
431604366,3
-1190435749,3
804728544,3
-620322568,3
-1588682461,3
-1650721005,3
-338803492,3
-357965416,3
843201509,3
520339884,3
-1679546113,3
1915628100,3
-1450549302,3
-1057197466,3
130628120,3
-293904186,3
1447436347,3
780071719,3
597535685,3
915689669,3
-1450412289,3
998998331,3
1328821038,3
-931268064,3
654963260,3
-743337966,3
1548981062,3
-428724758,3
-539851482,3
1432037433,3
892860090,3
1439119857,3
-1652322101,3
-1281096591,3
952048866,3
2010955077,3
-631150993,3
-849753781,3
-1569882776,3
-685884143,3
1160080705,3
675696766,3
65282138,3
-585752509,3
1656439399,3
-221868465,3
757547737,3
516940993,3
-163133930,3
1208082855,3
1326734773,3
-1294536022,3
1146425860,3
-1868919705,3
-602366640,3
-675639628,3
88824219,3
-1024197408,3
157028628,3
1692498402,3
1794452136,3
430861435,3
-1632666353,3
-1445310443,3
-816788839,3
-1501057251,3
-815914339,3
-1633763116,3
-1146646349,3
905413215,3
-421659012,3
-686350504,3
1969006739,3
1259686402,3
-980320331,3
-1261776142,3
-82404439,3
-356557184,3
1747236692,3
110107996,3
-52584091,3
-695912939,3
2096523653,3
521997946,3
657707477,3
1321563815,3
1322256728,3
-2120353475,3
-521215381,3
-1816564782,3
626539047,3
-179954285,3
-1399210731,3
-1558470902,3
-910162651,3
1096991140,3
978468149,3
-1373386205,3
-1876486655,3
1976823776,3
-110989273,3
1219791079,3
16310861,3
-1299974800,3
-233775705,3
-1349318672,3
-1717028134,3
1454811832,3
609001227,3
1798636919,3
1921691882,3
1074461241,3
-1677452368,3
1129116199,3
852931111,3
-987456530,3
-1788914994,3
-59507055,3
445300599,3
-272821788,3
-1580528143,3
-1824011183,3
-978383267,3
-367158007,3
2123225321,3
-1227610414,3
-2062146078,3
1300094177,3
-2117543461,3
1970871535,3
-743442684,3
311933,3
-903891499,3
2071181862,3
1357110596,3
-1255843675,3
1804500861,3
1393411103,3
1684283623,3
-1993667847,3
-1440072360,3
-819837569,3
-1330371401,3
1439505973,3
-649570228,3
-1321239705,3
-1281353820,3
1096253902,3
869678558,3
-233829098,3
1898479346,3
1875534469,3
-276703610,3
-1282280761,3
-589282890,3
920803722,3
-1387118143,3
-953802466,3
-620334550,3
2074215335,3
-2039569321,3
-1292755909,3
760058224,3
997126538,3
-1607501801,2
-844831856,2
203962295,2
93085024,2
-1194892177,2
2114406894,2
1083913828,2
-1123793531,2
-413519193,2
-1051588745,2
1013495868,2
-1552799312,2
418650845,2
1812851270,2
1308270203,2
1684769325,2
1907043201,2
-29898180,2
-1626646315,2
1612480820,2
1136377742,2
-275398481,2
1560963877,2
1456781216,2
1761311729,2
625882163,2
1585143257,2
1067873162,2
-2043162090,2
-1177830688,2
-1910190330,2
363566979,2
1143856952,2
1809272541,2
245984978,2
983653219,2
-181052019,2
-159223053,2
137693508,2
544758523,2
-155156,2
1759183362,2
-443134034,2
-207938739,2
-221716795,2
-1217324621,2
743477325,2
-1443374001,2
1887697276,2
-569129504,2
408008437,2
-669919506,2
1656188843,2
1456730426,2
-1306637153,2
-1191909379,2
-585292660,2
1185927808,2
1487361350,2
-423246101,2
520038103,2
1799821703,2
1672131099,2
-124603616,2
-924614861,2
-180895102,2
-1168219464,2
-1413446990,2
-1683096423,2
1428809662,2
1115150085,2
1131156350,2
-2057776260,2
473158384,2
-276695048,2
682067691,2
361519079,2
-590022466,2
1199779578,2
-1335743453,2
-1713227117,2
-1859023875,2
1411262972,2
1106691865,2
-213606635,2
943075731,2
-1140607577,2
-116649572,2
791456752,2
2115067286,2
-1259056193,2
1342836806,2
1639625936,2
-1004584372,2
-481514431,2
-1739692190,2
-1393422676,2
-1832054271,2
-2008298382,2
-1758176630,2
695974368,2
-1755734871,2
1646507777,2
1299641626,2
-2118131470,2
297457566,2
135365569,2
-983629467,2
1296501116,2
419583437,2
217904868,2
-495694162,2
1840397379,2
-1919128557,2
610556682,2
-1437538874,2
772377362,2
1760300632,2
1273764686,2
1562706898,2
1365435536,2
-87380606,2
-2059056303,2
-222165671,2
-1035196861,2
-1502075127,2
2142618063,2
-1527340932,2
-1264063801,2
999886291,2
802863037,2
1619576704,2
-1476264186,2
1262744692,2
-1465192398,2
1102749805,2
378604869,2
-848392149,2
2118102626,2
-583657191,2
-840531251,2
804090829,2
-1162056178,2
-1979071937,2
790100512,2
-483348574,2
-1732362619,2
-160297136,2
-1234969786,2
-1298869607,2
-1027488477,2
228764949,2
-2022195870,2
422986902,2
-1620362536,2
1618750756,2
-2063616367,2
1922025416,2
252152576,2
789041053,2
1209334960,2
1806366851,2
1909852784,2
-774932766,2
1092090459,2
-147594183,2
1724635225,2
450609942,2
-1471535339,2
-1377745524,2
-265642240,2
669805317,2
-757532607,2
1229147904,2
-870728165,2
-1386146763,2
-305466972,2
1868661235,2
152593927,2
-1717931757,2
-1420585298,2
-525917647,2
-1559825638,2
-1004924779,2
-135475835,2
1104643236,2
375873651,2
-1110193657,2
1137729772,2
189061510,2
1672220112,2
411583730,2
-61790585,2
-127063255,2
1376992176,2
255963998,2
361441623,2
1698353440,2
-1765112976,2
871655209,2
983748682,2
-1985433209,2
-1067268790,2
943845788,2
1377760879,2
180977155,2
-64965277,2
1110732782,2
-85320434,2
-50223378,2
-1591481956,2
-423870962,2
-2110936336,2
-908038347,2
-1582208026,2
-858398309,2
-1445295771,2
-345607311,2
472553665,2
-1727733693,2
1386660457,2
-985050141,2
-1384459788,2
704136711,2
1592784761,2
1412496644,2
-1327061196,2
1906072469,2
1857952548,2
1169526347,2
1364002344,2
304225802,2
-50101671,2
-1962821462,2
878145848,2
792648322,2
-847950547,2
1318151231,2
2040270895,2
1917554838,2
-910597792,2
1066585413,2
-1642072511,2
807035022,2
-609548777,2
367809017,2
1540849960,2
330402401,2
-333042504,2
-560188333,2
-688536189,2
1618708431,2
709703013,2
-613904603,2
132781930,2
-2026387769,2
434481259,2
1248719157,2
1908592673,2
9974145,2
387970292,2
1686750537,2
-1047306729,2
-1850069705,2
-955376272,2
1575142947,2
1154643011,2
1215464158,2
390304642,2
1076750077,2
-1021173897,2
1585043999,2
-625632475,2
1739347124,2
293472114,2
1907383942,2
520440723,2
1562732858,2
1230646133,2
-1089818181,2
-986677894,2
-663634599,2
-1011508265,2
1407705028,2
-1846476305,2
-1772127684,2
1388224689,2
-1336460963,2
-77399467,2
-1962330406,2
-268444521,2
-1977103110,2
-1364442512,2
1340261620,2
-959098587,2
-227069385,2
2009539086,2
1913262619,2
-1176436225,2
1873342475,2
-356645474,2
1014323148,2
38486846,2
1734604415,2
-1114347644,2
-987215731,2
-740257785,2
791154051,2
-1257631276,2
-718029800,2
108716373,2
880914781,2
794581983,2
-389658768,2
-1130750785,2
-820358058,2
31095225,2
498456573,2
389351110,2
27457625,2
156396983,2
1991439404,2
907251185,2
-1002515252,2
354495927,2
2087557509,2
149670080,2
1231268835,2
1159761273,2
469098376,2
-1003320424,2
-972422463,2
100494278,2
1997981591,2
371620384,2
1843747157,2
-1640143312,2
-1172356861,2
1020468778,2
1231991486,2
-462536964,2
1145904623,2
1235819946,2
-123464197,2
-1065512445,2
998815208,2
-1341082291,2
65762060,2
1671676141,2
1086246065,2
-653511412,2
-1760083490,2
1016538221,2
-442130280,2
-890116038,2
-254117592,2
301745155,2
-1073347477,2
1412885864,2
191678860,2
683263054,2
1997032462,2
-201042456,2
-1899248022,2
-617495654,2
789173418,2
2035449006,2
1650156770,2
-1612046442,2
-1972507405,2
1529979459,2
-401081284,2
-1959120114,2
1148119416,2
-234670007,2
730119368,2
-758718122,2
2090596700,2
2114058535,2
1402018306,2
1568347850,2
192699523,2
228263577,2
-892792783,2
1259386292,2
-1269894343,2
1977660230,2
-1138097951,2
-1261810845,2
444275657,2
1576545,2
-1275085510,2
-281156816,2
-1319860571,2
832207238,2
1483922576,2
-1761902572,2
19002901,2
138822787,2
-551118285,2
-991450732,2
-778783586,2
300398461,2
2060266029,2
-645752725,2
-946039699,2
-1903716872,2
-1862276494,2
-302721018,2
617389875,2
-590930988,2
2112189496,2
1159811586,2
810258194,2
-1805011755,2
-67296708,2
-108850572,2
1228045214,2
347070190,2
483141054,2
70055585,2
341934104,2
-1211214842,2
1746287226,2
-789244093,2
892592086,2
1773792118,2
-843022311,2
1877348436,2
-765273765,2
560693589,2
-885867518,2
1462946084,2
-1024629297,2
-1400345986,2
1401222357,2
-1274606711,2
-906032159,2
26014519,2
-1059307416,2
713840136,2
-1226469168,2
-206613340,2
-950385667,2
-1764553730,2
-993120866,2
-939275673,2
1658420529,2
-393263911,2
1771524952,2
-672818082,2
960894514,2
2128057500,2
1342551374,2
993692332,2
139790689,2
-1439562202,2
-1153673661,2
-911669807,2
1546098332,2
-948210392,2
520257328,2
-494485745,2
1413604062,2
-1788693181,2
752522503,2
47838255,2
-732798393,2
599627245,2
-1430762548,2
1291686872,2
-1536488149,2
1619450667,2
-2043916682,2
181247395,2
351420826,2
-1314669495,2
1097855336,2
-1272575243,2
271671549,2
-1296180314,2
993348500,2
-970532958,2
1170948359,2
-1131662468,2
-174628429,2
-1911977490,2
1955428620,2
1284398934,2
-91114135,2
1963403943,2
-1101273974,2
1720013595,2
-1612387453,2
-405677938,2
-312535838,2
1502405786,2
-1039839690,2
888829728,2
-1345944875,2
-851999650,2
-1725005113,2
576360202,2
-1254505575,2
-585406156,2
-1466884711,2
2015420948,2
270001696,2
-677128207,2
822357914,2
-1235154369,2
1779514360,2
-314599877,2
-972053759,2
-1909886197,2
609917357,2
1066098155,2
-1478512361,2
1529643563,2
-1304049316,2
848068569,2
896276816,2
32155430,2
849921473,2
1808681459,2
30693267,2
1516009255,2
240606487,2
-643229194,2
-315966744,2
743290671,2
362080382,2
1296805837,2
-429687090,2
1122265191,2
445651811,2
-1116711519,2
-504517372,2
310985983,2
1295124395,2
-105757813,2
371340981,2
418621401,2
4855417,2
-1434998538,2
1595355542,2
395974496,2
-691285264,2
1182743625,2
-1437177849,2
898331406,2
-2071863999,2
1994040710,2
-1108452987,2
506863729,2
-518093784,2
-1307779817,2
1156010519,2
-1063602982,2
1458640845,2
-1719270087,2
591667180,2
-859787027,2
1881072800,2
651526337,2
1859843749,2
1202596222,2
441569093,2
-1067786194,2
-554437068,2
185946534,2
1969162863,2
156820457,2
-1987591602,2
-1132535596,2
225041687,2
-1400781454,2
-246240477,2
390017458,2
1698875803,2
-114483749,2
450701679,2
408574817,2
-222477883,2
1526610303,2
1241169321,2
347023124,2
1267378695,2
1854520204,2
-75028131,2
1503019467,2
-1077360134,2
-1887004693,2
-302350555,2
31258709,2
1605978626,2
1008408852,2
-1679494680,2
530044913,2
-860003977,2
25164345,2
-1413817704,2
632778746,2
1995073346,2
1948276706,2
989882515,2
793782512,2
317038510,2
-142997562,2
-814251495,2
-691189451,2
342870504,2
379626742,2
-1379538440,2
-1493451906,2
-1903177636,2
-1912250369,2
1233071518,2
-1045528365,2
857155722,2
866495754,2
1618491976,2
-234036792,2
-1704203010,2
-1567522468,2
409465573,2
1324034734,2
-392443058,2
-934942155,2
1517676409,2
1428937510,2
-2121926363,2
1853598293,2
885076111,2
1948126217,2
-1635390997,2
1323160183,2
1322363798,2
-409158349,2
1540578482,2
-1372126497,2
-181571152,2
1396013326,2
1946020939,2
186460841,2
-480171083,2
-1256285469,2
2146931349,2
567641638,2
61660024,2
2093641542,2
-1234015551,2
1369994546,2
-1568980780,2
-1010781292,2
335749988,2
-1788786118,2
235553348,2
1065149341,2
-213624163,2
1295428591,2
-721297056,2
-1276975887,2
1855071827,2
1912494446,2
-384176325,2
-939150671,2
1184291416,2
21549111,2
1457885310,2
843578273,2
1233934143,2
-2110005957,2
-67300145,2
126904004,2
-1534608891,2
-1710756295,2
-519040107,2
1627752538,2
1525856240,2
-1336416444,2
1481921720,2
-1638792921,2
-1080283033,2
-1324521090,2
-180358548,2
1388217438,2
1970085245,2
499420862,2
-498965878,2
287931521,2
1660008252,2
-126823344,2
-1050767578,2
-1356111853,2
526541443,2
-1806755188,2
-665042308,2
-1627033546,2
-1771700794,2
-1528987452,2
-433001002,2
452579331,2
-1883906416,2
1157073155,2
966796257,2
-993691184,2
-1445693053,2
1718094430,2
473727250,2
2045234247,2
-1008690791,2
790066502,2
1742778755,2
655584549,2
887505276,2
1811411916,2
1164802614,2
-703954649,2
-795862768,2
1131232148,2
-362714694,2
70318580,2
1639075234,2
-1205584964,2
511820041,2
1519095064,2
-1031982284,2
-1167454491,2
1895082180,2
-621376233,2
2098696375,2
-1930352777,2
799333423,2
-1026691179,2
-487899525,2
1471116602,2
-1225565696,2
1864833553,2
142754550,2
556565477,2
-925097442,2
-706203639,2
1049982792,2
-147934380,2
-225237082,2
-2048192383,2
-364375221,2
-989176935,2
624718730,2
805692306,2
714635412,2
-1284440871,2
-885230489,2
1526940286,2
1691089930,2
15238622,2
-560578663,2
123329027,2
-1397140525,2
1144229029,2
117412033,2
-1854609106,2
-1149939181,2
1009390833,2
827791683,2
-1213989477,2
1939420327,2
-1673440592,2
-764623127,2
1533215988,2
1496571893,2
-901144102,2
1988942637,2
1896066459,2
-1078037000,2
-1566193315,2
1811012818,2
-444983029,2
-1704059024,2
-2059333986,2
1908515192,2
1888139146,2
-817897893,2
-275159520,2
1973754100,2
-919441114,2
1220085738,2
199708800,2
-1173185734,2
229522145,2
1546862028,2
1452466157,2
-310358101,2
1506252544,2
979642879,2
1472611011,2
-1439116685,2
-539593358,2
168568360,2
-139991502,2
945672231,2
-310484291,2
-1298994528,2
-988125935,2
1802122698,2
-1514521795,2
735522854,2
2038261336,2
551951147,2
-101656595,2
1305219558,2
-1734565293,2
-1364120066,2
1968402342,2
-1092965806,2
-518643009,2
1394250442,2
-1660587211,2
1924533500,2
212880882,2
1566442677,2
-894719092,2
769645597,2
524686504,2
1155857074,2
108021035,2
254452682,2
-974489286,2
815188347,2
951878361,2
1201734784,2
-2119741436,2
577042493,2
-1381643650,2
1349595756,2
946663851,2
1434794567,2
-1343351845,2
-764297756,2
91973297,2
696297044,2
-1393476447,2
802620364,2
1416025740,2
349925027,2
592516238,2
1221769582,2
-1633269349,2
397774188,2
471729689,2
1419086553,2
-2046761440,2
1303334214,2
-507176032,2
-345316404,2
448639837,2
657349179,2
-615318619,2
335360898,2
949516893,2
-2128615349,2
1706143737,2
1850351054,2
-239337479,2
-1061012871,2
423454563,2
170490516,2
1653819858,2
1484098274,2
-293983397,2
-2038221442,2
2092997560,2
78959084,2
1260380855,2
-1592627424,2
-803354507,2
1243289294,2
-1142726270,2
467412481,2
-2031570558,2
-1591826269,2
-457871926,2
-720539344,2
1574190575,2
1551469036,2
392434564,2
697394703,2
-1394236140,2
441976975,2
-600730374,2
-390426822,2
442269114,2
687841960,2
-1488372026,2
-926899661,2
1510400589,2
229287496,2
1825410612,2
-658577140,2
629024701,2
-1281016364,2
863860332,2
401364031,2
998242240,2
-810643310,2
-102013911,2
-1816165964,2
1425017667,2
-774960018,2
1460091891,2
1602297844,2
1400948939,2
1714748502,2
351948203,2
-2119369442,2
-1290472926,2
-1563623574,2
1561477347,2
140078756,2
834969044,2
918592980,2
-998634299,2
-230651900,2
-995757121,2
-199823628,2
-1717586360,2
-1949627108,2
-1926299115,2
2124781435,2
-1881693622,2
1196885458,2
335220315,2
1121898316,2
772175162,2
2057317980,2
1132803363,2
-1104059282,2
-1657474171,2
-1489941767,2
-1187067098,2
1714279175,2
1169614614,2
-640710919,2
149142475,2
-2098744287,2
-1523351088,2
1010221779,2
-1723552520,2
226373285,2
-1325367838,2
-256620228,2
165160319,2
1264355601,2
-1688509198,2
62047360,2
1541587043,2
-1135699626,2
60781474,2
2005382561,2
-1751852201,2
-231451705,2
1901900820,2
-467953838,2
511721313,2
-1540012987,2
787017241,2
119027726,2
1421121885,2
-2080571106,2
-987382077,2
-898511392,2
636624376,2
-771130453,2
-970173300,2
-1300995373,2
-8589459,2
-1491799340,2
328677203,2
-2104618541,2
1635446162,2
956380878,2
-1039819705,2
-1674980309,2
-1928813976,2
-867823243,2
-1125956236,2
-705065524,2
1775643523,2
391028976,2
1072523585,2
-1680258304,2
1664188539,2
-599149058,2
-1722470511,2
252541854,2
-519308053,2
-555020804,2
1021974978,2
1405824295,2
-1787537748,2
669231125,2
-1383988039,2
-493821867,2
884757591,2
111349616,2
-1521125715,2
-993382114,2
-2119762335,2
1819755809,2
2078328027,2
-1021831207,2
1705231883,2
-1227346652,2
-590604508,2
1271324257,2
-747934172,2
-433753449,2
-1140696634,2
-1712502400,2
832026648,2
1570491907,2
812979782,2
279570010,2
-797583220,2
-1361982185,2
1635488278,2
1948148269,2
1953000868,2
766960692,2
-782311189,2
-1316481346,2
-281817968,2
-1485741562,2
503568822,2
55903935,2
-2010430587,2
-764954554,2
1164863077,2
595378254,2
1773368158,2
1511015794,2
339992400,2
-566079218,2
-692573082,2
-2035752860,2
1967268956,2
-184013175,2
-75770379,2
-163344078,2
1471912759,2
64380737,2
776983716,2
129937979,2
790638050,2
896508885,2
-242473520,2
-598887434,2
-414962438,2
768665828,2
1401945127,2
423835748,2
-1542169558,2
-596953080,2
463326501,2
-286840124,2
-1025211542,2
1974966275,2
-1394477205,2
1731802493,2
-1825914707,2
390402737,2
-1688141361,2
2004154047,2
1366075716,2
234542717,2
-687854458,2
-972946462,2
-466564189,2
-73794582,2
-243811853,2
1835356063,2
2017755876,2
847779951,2
-2144325833,2
1579674339,2
604307455,2
153012483,2
621240467,2
448315663,2
-1484376556,2
-1664506461,2
-683342695,2
1240316631,2
539256078,2
1398048711,2
-1231457883,2
-1086686599,2
-1918899471,2
-1259184487,2
-520489218,2
-1646819009,2
1450277491,2
-559154219,2
726211906,2
-2072394643,2
2026502077,2
-1392096473,2
1019312932,2
1191404327,2
-2584904,2
290731920,2
1125548476,2
-1879861111,2
-1688160023,2
-590605013,2
1159396142,2
617962316,2
-1910778980,2
-593082593,2
-7844033,2
-932824564,2
-384675540,2
-429663233,2
772357502,2
1545695345,2
1459412860,2
-1386640178,2
-190779638,2
630301799,2
1952278412,2
-1663721920,2
1802339723,2
-1282749381,2
-2079988571,2
-2025869684,2
1433747352,2
-2121899881,2
394583007,2
1668247157,2
-1855219879,2
980497530,2
-1070752828,2
1906243585,2
-1251812449,2
-649120022,2
1051400888,2
-1628927654,2
-1289808809,2
2008268021,2
751938446,2
-1117786773,2
-438857394,2
-864842798,2
1201177024,2
1104143408,2
1680114764,2
1521350472,2
-294468904,2
-354872294,2
525616530,2
1536264264,2
1705853950,2
344905595,2
1267948040,2
-554084317,2
1705903021,2
672498342,2
-940633917,2
1186245776,2
-953717841,2
-71879534,2
-1695322651,2
2119946114,2
388267475,2
120641389,2
891784255,2
-1500702653,2
1678163756,2
-1868196698,2
606027537,2
1682526344,2
429369270,2
-1050224402,2
-2019637080,2
604061106,2
-1543885698,2
1212378628,2
1480180443,2
-292140670,2
-301609804,2
1559513913,2
-512062693,2
-1746636007,2
-153602029,2
1513481294,2
524041960,2
-2098491712,2
440394710,2
-1238716001,2
-553103857,2
-1575671753,2
455941018,2
1622180415,2
-1714866844,2
1210256979,2
2143424251,2
-1703206197,2
-692707959,2
1119470033,2
-2025860965,2
1278637683,2
-1610682350,2
-332423054,2
2018774590,2
2085073744,2
2049116499,2
1057501,2
-1657831999,2
-288773950,2
2006407586,2
384048384,2
806845283,2
909267410,2
253029952,2
-219899181,2
1648199873,2
-209099385,2
-22982222,2
1284574149,2
249962151,2
-1043422123,2
-729139478,2
-149313487,2
-556307647,2
-427457025,2
-1108678724,2
1681306884,2
-626073741,2
-660301615,2
-1547183317,2
-2069421346,2
-2075589441,2
758299687,2
-533717267,2
1004229684,2
-1598416894,2
2066054776,2
-1224973445,2
-1739753327,2
1596575459,2
-2080239768,2
-407519977,2
146711798,2
-849092290,2
-740641729,2
60794171,2
-834000643,2
-1775000554,2
1358949204,2
-312607627,2
-627744506,2
1249832890,2
-1628358727,2
1294201505,2
-1834396078,2
1527351287,2
1474071221,2
-1617456172,2
-729587965,2
-595712927,2
-1030880956,2
1459078705,2
1582621769,2
-1246025254,2
1723912778,2
-1894599366,2
377557266,2
131361635,2
1228008881,2
686273794,2
-485269317,2
42674912,2
-1477898130,2
977502257,2
691964219,2
-1775364194,2
1272348645,2
-746455469,2
1704361962,2
1744766461,2
312475756,2
-101920340,2
1797860484,2
1198559459,2
-1618885733,2
876556146,2
861417878,2
-1395311047,2
-1078090749,2
499433679,2
-1303507918,2
1965674225,2
178463717,2
-1319675664,2
1240376230,2
-1799117334,2
-433606216,2
-243778085,2
369059574,2
-812798679,2
1356286115,2
1705216694,2
-641010904,2
-579747919,2
1199379532,2
1972404860,2
1652629617,2
2037165582,2
-1902020460,2
-1454928387,2
323582155,2
1881330345,2
1918224700,2
-1554016674,2
306388911,2
308832978,2
-822589091,2
1233114481,2
1399543111,2
-1831617104,2
-1767394173,2
-2016677827,2
186138396,2
808964508,2
-533489745,2
442907129,2
-853414617,2
-712895068,2
1985900350,2
1627749751,2
1106202879,2
1049486303,2
1896762267,2
485109919,2
-1882503955,2
-1798886508,2
389829306,2
-1256689387,2
1716204459,2
393722378,2
-2023699619,2
568000250,2
44364141,2
1112473890,2
1528630287,2
1909638906,2
-417269462,2
-1071856231,2
1234879539,2
-2096765040,2
-14430352,2
-10102606,2
-1158562973,2
823522690,2
1111887892,2
-356064018,2
1126359698,2
157346126,2
-1146202302,2
830402664,2
534214356,2
-2103670235,2
-257163976,2
1526492579,2
-1295374825,2
-796430088,2
-1869137624,2
-321519895,2
2096943601,2
1174089720,2
-1357652466,2
1041997398,2
-1392658078,2
-709580176,2
-364618259,2
-903559753,2
767448007,2
-1642769979,2
-13753817,2
-513874147,2
1908741078,2
56447820,2
229883761,2
-30755049,2
1478925696,2
-928024290,2
-616016432,2
-938106057,2
-980906675,2
-1123864613,2
-639827173,2
2020548961,2
735264469,2
135764953,2
327098963,2
2140280878,2
1732223953,2
-1174452670,2
2140767251,2
1573981075,2
28891101,2
1626157203,2
1258034500,2
160216443,2
-1617579317,2
743091602,2
-1966048133,2
-1168240676,2
563184672,2
-1963441804,2
1514259900,2
-1460893802,2
1118148777,2
733693314,2
434299681,2
-779502151,2
-87572835,2
1382966469,2
1176274902,2
480341653,2
-1821178322,2
496073713,2
1356266495,2
-148274864,2
1086612594,2
-1981521271,2
-1137465859,2
706147212,2
1511507760,2
1870307440,2
-701908421,2
1577766026,2
-395512446,2
2126946226,2
